,Country Name,Country Code,Indicator Name,Indicator Code,Year,Value,HDI
10380,Austria,AUT,"Population, total",SP.POP.TOTL,2002,8081957.0,0.838
10381,Austria,AUT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2002,78.67804878,0.838
10382,Austria,AUT,GDP (current US$),NY.GDP.MKTP.CD,2002,213378000000.0,0.838
10383,Austria,AUT,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2002,5.223999977,0.838
10384,Austria,AUT,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2002,1.562774411,0.838
10385,Azerbaijan,AZE,"Population, total",SP.POP.TOTL,2002,8171950.0,0.658
10386,Azerbaijan,AZE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2002,67.391,0.658
10387,Azerbaijan,AZE,GDP (current US$),NY.GDP.MKTP.CD,2002,6235856820.0,0.658
10388,Azerbaijan,AZE,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2002,12.07699966,0.658
10389,Azerbaijan,AZE,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2002,13.95463918,0.658
10390,Bahrain,BHR,"Population, total",SP.POP.TOTL,2002,735146.0,0.792
10391,Bahrain,BHR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2002,74.822,0.792
10392,Bahrain,BHR,GDP (current US$),NY.GDP.MKTP.CD,2002,9593510638.0,0.792
10393,Bahrain,BHR,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2002,1.950999975,0.792
10395,Bangladesh,BGD,"Population, total",SP.POP.TOTL,2002,132478086.0,0.485
10396,Bangladesh,BGD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2002,66.43,0.485
10397,Bangladesh,BGD,GDP (current US$),NY.GDP.MKTP.CD,2002,54724081491.0,0.485
10398,Bangladesh,BGD,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2002,0.282999992,0.485
10399,Bangladesh,BGD,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2002,20.58413442,0.485
10400,Barbados,BRB,"Population, total",SP.POP.TOTL,2002,273425.0,0.774
10401,Barbados,BRB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2002,77.53399999999999,0.774
10402,Barbados,BRB,GDP (current US$),NY.GDP.MKTP.CD,2002,3169600000.0,0.774
10403,Barbados,BRB,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2002,0.388999999,0.774
10404,Barbados,BRB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2002,1.851968703,0.774
10405,Belarus,BLR,"Population, total",SP.POP.TOTL,2002,9865548.0,0.696
10406,Belarus,BLR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2002,68.05609756,0.696
10407,Belarus,BLR,GDP (current US$),NY.GDP.MKTP.CD,2002,14594249023.0,0.696
10408,Belarus,BLR,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2002,0.75,0.696
10409,Belarus,BLR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2002,10.12843222,0.696
10410,Belgium,BEL,"Population, total",SP.POP.TOTL,2002,10332785.0,0.879
10411,Belgium,BEL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2002,78.07560976,0.879
10412,Belgium,BEL,GDP (current US$),NY.GDP.MKTP.CD,2002,257158000000.0,0.879
10413,Belgium,BEL,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2002,4.038000107,0.879
10414,Belgium,BEL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2002,1.033134143,0.879
10415,Belize,BLZ,"Population, total",SP.POP.TOTL,2002,262378.0,0.655
10416,Belize,BLZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2002,69.27199999999999,0.655
10417,Belize,BLZ,GDP (current US$),NY.GDP.MKTP.CD,2002,932551850.0,0.655
10418,Belize,BLZ,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2002,7.217000007999999,0.655
10419,Belize,BLZ,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2002,12.68579865,0.655
10420,Benin,BEN,"Population, total",SP.POP.TOTL,2002,7295394.0,0.419
10421,Benin,BEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2002,56.025,0.419
10422,Benin,BEN,GDP (current US$),NY.GDP.MKTP.CD,2002,3054571082.0,0.419
10423,Benin,BEN,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2002,1.174999952,0.419
10424,Benin,BEN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2002,23.87036167,0.419
10425,Bhutan,BTN,"Population, total",SP.POP.TOTL,2002,616018.0,..
10426,Bhutan,BTN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2002,62.728,..
10427,Bhutan,BTN,GDP (current US$),NY.GDP.MKTP.CD,2002,537050133.7,..
10428,Bhutan,BTN,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2002,0.10899999699999999,..
10429,Bhutan,BTN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2002,25.518089,..
10430,Bosnia and Herzegovina,BIH,"Population, total",SP.POP.TOTL,2002,3759387.0,0.681
10431,Bosnia and Herzegovina,BIH,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2002,74.803,0.681
10432,Bosnia and Herzegovina,BIH,GDP (current US$),NY.GDP.MKTP.CD,2002,6651106833.0,0.681
10433,Bosnia and Herzegovina,BIH,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2002,4.946000099,0.681
10434,Bosnia and Herzegovina,BIH,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2002,8.274292743,0.681
10435,Botswana,BWA,"Population, total",SP.POP.TOTL,2002,1704642.0,0.576
10436,Botswana,BWA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2002,50.232,0.576
10437,Botswana,BWA,GDP (current US$),NY.GDP.MKTP.CD,2002,5438857107.0,0.576
10438,Botswana,BWA,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2002,2.197999954,0.576
10439,Botswana,BWA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2002,2.425615993,0.576
10440,Brazil,BRA,"Population, total",SP.POP.TOTL,2002,179537520.0,0.698
10441,Brazil,BRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2002,70.813,0.698
10442,Brazil,BRA,GDP (current US$),NY.GDP.MKTP.CD,2002,507962000000.0,0.698
10443,Brazil,BRA,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2002,4.407000065,0.698
10444,Brazil,BRA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2002,5.475274893,0.698
10445,Brunei Darussalam,BRN,"Population, total",SP.POP.TOTL,2002,346782.0,0.809
10446,Brunei Darussalam,BRN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2002,73.332,0.809
10447,Brunei Darussalam,BRN,GDP (current US$),NY.GDP.MKTP.CD,2002,5843329108.0,0.809
10448,Brunei Darussalam,BRN,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2002,1.80400002,0.809
10449,Brunei Darussalam,BRN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2002,1.093569608,0.809
10450,Bulgaria,BGR,"Population, total",SP.POP.TOTL,2002,7837161.0,0.729
10451,Bulgaria,BGR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2002,71.86585366,0.729
10452,Bulgaria,BGR,GDP (current US$),NY.GDP.MKTP.CD,2002,16276456428.0,0.729
10453,Bulgaria,BGR,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2002,3.362999916,0.729
10454,Bulgaria,BGR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2002,9.761227231,0.729
10455,Burkina Faso,BFA,"Population, total",SP.POP.TOTL,2002,12293100.0,0.296
10456,Burkina Faso,BFA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2002,51.38399999999999,0.296
10457,Burkina Faso,BFA,GDP (current US$),NY.GDP.MKTP.CD,2002,3205592290.0,0.296
10458,Burkina Faso,BFA,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2002,0.7839999790000001,0.296
10459,Burkina Faso,BFA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2002,35.78034786,0.296
10460,Burundi,BDI,"Population, total",SP.POP.TOTL,2002,6704113.0,0.304
10461,Burundi,BDI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2002,50.81,0.304
10462,Burundi,BDI,GDP (current US$),NY.GDP.MKTP.CD,2002,825394490.2,0.304
10463,Burundi,BDI,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2002,0.07299999900000001,0.304
10464,Burundi,BDI,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2002,43.33361124,0.304
10465,Cabo Verde,CPV,"Population, total",SP.POP.TOTL,2002,442951.0,0.576
10466,Cabo Verde,CPV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2002,69.557,0.576
10467,Cabo Verde,CPV,GDP (current US$),NY.GDP.MKTP.CD,2002,620974660.2,0.576
10468,Cabo Verde,CPV,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2002,2.878999949,0.576
10469,Cabo Verde,CPV,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2002,10.35147125,0.576
10470,Cambodia,KHM,"Population, total",SP.POP.TOTL,2002,12637727.0,0.453
10471,Cambodia,KHM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2002,60.283,0.453
10472,Cambodia,KHM,GDP (current US$),NY.GDP.MKTP.CD,2002,4284028483.0,0.453
10473,Cambodia,KHM,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2002,0.194000006,0.453
10474,Cambodia,KHM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2002,31.12904348,0.453
10475,Cameroon,CMR,"Population, total",SP.POP.TOTL,2002,16357602.0,0.457
10476,Cameroon,CMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2002,51.536,0.457
10477,Cameroon,CMR,GDP (current US$),NY.GDP.MKTP.CD,2002,11579343088.0,0.457
10478,Cameroon,CMR,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2002,1.7710000280000002,0.457
10479,Cameroon,CMR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2002,16.45167769,0.457
10480,Canada,CAN,"Population, total",SP.POP.TOTL,2002,31360079.0,0.877
10481,Canada,CAN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2002,79.4902439,0.877
10482,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2002,757951000000.0,0.877
10483,Canada,CAN,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2002,5.131999969,0.877
10484,Canada,CAN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2002,1.743071599,0.877
10485,Central African Republic,CAF,"Population, total",SP.POP.TOTL,2002,3802128.0,0.314
10486,Central African Republic,CAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2002,44.063,0.314
10487,Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,2002,991387870.1,0.314
10488,Central African Republic,CAF,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2002,0.893000007,0.314
10490,Chad,TCD,"Population, total",SP.POP.TOTL,2002,9019233.0,0.311
10491,Chad,TCD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2002,47.9,0.311
10492,Chad,TCD,GDP (current US$),NY.GDP.MKTP.CD,2002,1987622279.0,0.311
10493,Chad,TCD,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2002,0.21999999899999997,0.311
10494,Chad,TCD,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2002,37.9029524,0.311
10495,Chile,CHL,"Population, total",SP.POP.TOTL,2002,15684409.0,0.767
10496,Chile,CHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2002,76.89399999999999,0.767
10497,Chile,CHL,GDP (current US$),NY.GDP.MKTP.CD,2002,69736811435.0,0.767
10498,Chile,CHL,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2002,2.8550000189999998,0.767
10499,Chile,CHL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2002,4.435255293,0.767
10500,China,CHN,"Population, total",SP.POP.TOTL,2002,1280400000.0,0.61
10501,China,CHN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2002,72.061,0.61
10502,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,2002,1470550000000.0,0.61
10503,China,CHN,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2002,2.664999962,0.61
10504,China,CHN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2002,13.30148771,0.61
10505,Colombia,COL,"Population, total",SP.POP.TOTL,2002,40875360.0,0.667
10506,Colombia,COL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2002,73.517,0.667
10507,Colombia,COL,GDP (current US$),NY.GDP.MKTP.CD,2002,97963003805.0,0.667
10508,Colombia,COL,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2002,4.572000027,0.667
10509,Colombia,COL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2002,8.510005177,0.667
10510,Comoros,COM,"Population, total",SP.POP.TOTL,2002,569479.0,0.467
10511,Comoros,COM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2002,59.617,0.467
10512,Comoros,COM,GDP (current US$),NY.GDP.MKTP.CD,2002,423962976.7,0.467
10513,Comoros,COM,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2002,4.9920001030000005,0.467
10514,Comoros,COM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2002,29.37601242,0.467
10515,Costa Rica,CRI,"Population, total",SP.POP.TOTL,2002,4100925.0,0.717
10516,Costa Rica,CRI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2002,77.74,0.717
10517,Costa Rica,CRI,GDP (current US$),NY.GDP.MKTP.CD,2002,16504795593.0,0.717
10518,Costa Rica,CRI,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2002,7.900000095,0.717
10519,Costa Rica,CRI,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2002,8.465549305,0.717
10520,Croatia,HRV,"Population, total",SP.POP.TOTL,2002,4302174.0,0.767
10521,Croatia,HRV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2002,74.71731707,0.767
10522,Croatia,HRV,GDP (current US$),NY.GDP.MKTP.CD,2002,26815719603.0,0.767
10523,Croatia,HRV,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2002,5.5050001139999996,0.767
10524,Croatia,HRV,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2002,4.89081902,0.767
10525,Cuba,CUB,"Population, total",SP.POP.TOTL,2002,11199651.0,0.693
10526,Cuba,CUB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2002,77.105,0.693
10527,Cuba,CUB,GDP (current US$),NY.GDP.MKTP.CD,2002,33590500000.0,0.693
10528,Cuba,CUB,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2002,1.148000002,0.693
10529,Cuba,CUB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2002,5.9457287029999994,0.693
10530,Cyprus,CYP,"Population, total",SP.POP.TOTL,2002,976964.0,0.814
10531,Cyprus,CYP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2002,78.264,0.814
10532,Cyprus,CYP,GDP (current US$),NY.GDP.MKTP.CD,2002,11420227885.0,0.814
10533,Cyprus,CYP,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2002,5.651000023,0.814
10534,Cyprus,CYP,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2002,3.788259648,0.814
10535,Denmark,DNK,"Population, total",SP.POP.TOTL,2002,5375931.0,0.883
10536,Denmark,DNK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2002,76.89512195,0.883
10537,Denmark,DNK,GDP (current US$),NY.GDP.MKTP.CD,2002,178635000000.0,0.883
10538,Denmark,DNK,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2002,4.145999908,0.883
10539,Denmark,DNK,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2002,1.781116432,0.883
10540,Djibouti,DJI,"Population, total",SP.POP.TOTL,2002,746942.0,0.376
10541,Djibouti,DJI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2002,57.235,0.376
10543,Djibouti,DJI,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2002,2.186000109,0.376
10545,Dominica,DMA,"Population, total",SP.POP.TOTL,2002,69837.0,0.697
10546,Dominica,DMA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2002,76.59756098,0.697
10547,Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,2002,333195185.2,0.697
10549,Dominica,DMA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2002,10.84025935,0.697
10550,Dominican Republic,DOM,"Population, total",SP.POP.TOTL,2002,8724975.0,0.662
10551,Dominican Republic,DOM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2002,69.957,0.662
10552,Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,2002,27362875603.0,0.662
10553,Dominican Republic,DOM,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2002,3.2320001130000002,0.662
10554,Dominican Republic,DOM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2002,6.805119218,0.662
10555,Ecuador,ECU,"Population, total",SP.POP.TOTL,2002,13143465.0,0.679
10556,Ecuador,ECU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2002,73.37100000000001,0.679
10557,Ecuador,ECU,GDP (current US$),NY.GDP.MKTP.CD,2002,28548945000.0,0.679
10558,Ecuador,ECU,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2002,5.190999985,0.679
10559,Ecuador,ECU,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2002,11.23092289,0.679
10560,El Salvador,SLV,"Population, total",SP.POP.TOTL,2002,5962136.0,0.619
10561,El Salvador,SLV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2002,69.432,0.619
10562,El Salvador,SLV,GDP (current US$),NY.GDP.MKTP.CD,2002,12664190300.0,0.619
10563,El Salvador,SLV,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2002,4.712999821,0.619
10564,El Salvador,SLV,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2002,5.8229841979999994,0.619
10565,Equatorial Guinea,GNQ,"Population, total",SP.POP.TOTL,2002,658384.0,0.536
10566,Equatorial Guinea,GNQ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2002,53.84,0.536
10567,Equatorial Guinea,GNQ,GDP (current US$),NY.GDP.MKTP.CD,2002,1806742742.0,0.536
10568,Equatorial Guinea,GNQ,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2002,1.623000026,0.536
10570,Eritrea,ERI,"Population, total",SP.POP.TOTL,2002,2481058.0,..
10571,Eritrea,ERI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2002,56.5,..
10572,Eritrea,ERI,GDP (current US$),NY.GDP.MKTP.CD,2002,729321366.7,..
10573,Eritrea,ERI,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2002,1.036999941,..
10574,Eritrea,ERI,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2002,13.60181006,..
10575,Estonia,EST,"Population, total",SP.POP.TOTL,2002,1379350.0,0.799
10576,Estonia,EST,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2002,70.90487805,0.799
10577,Estonia,EST,GDP (current US$),NY.GDP.MKTP.CD,2002,7372457191.0,0.799
10578,Estonia,EST,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2002,1.817999959,0.799
10579,Estonia,EST,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2002,3.551364552,0.799
10580,Ethiopia,ETH,"Population, total",SP.POP.TOTL,2002,70142091.0,0.306
10581,Ethiopia,ETH,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2002,53.349,0.306
10582,Ethiopia,ETH,GDP (current US$),NY.GDP.MKTP.CD,2002,7850809498.0,0.306
10583,Ethiopia,ETH,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2002,0.811999977,0.306
10584,Ethiopia,ETH,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2002,38.69237169,0.306
10585,Fiji,FJI,"Population, total",SP.POP.TOTL,2002,815257.0,0.678
10586,Fiji,FJI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2002,66.02199999999999,0.678
10587,Fiji,FJI,GDP (current US$),NY.GDP.MKTP.CD,2002,1842691481.0,0.678
10588,Fiji,FJI,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2002,1.093999982,0.678
10589,Fiji,FJI,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2002,13.242924800000003,0.678
10590,Finland,FIN,"Population, total",SP.POP.TOTL,2002,5200598.0,0.867
10591,Finland,FIN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2002,78.1195122,0.867
10592,Finland,FIN,GDP (current US$),NY.GDP.MKTP.CD,2002,139738000000.0,0.867
10593,Finland,FIN,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2002,4.004000187,0.867
10594,Finland,FIN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2002,2.672305807,0.867
10595,France,FRA,"Population, total",SP.POP.TOTL,2002,61805267.0,0.845
10596,France,FRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2002,79.26097561,0.845
10597,France,FRA,GDP (current US$),NY.GDP.MKTP.CD,2002,1494290000000.0,0.845
10598,France,FRA,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2002,4.072999954,0.845
