,country_name,indicator_name,year,value,hdi
2621252,Seychelles,"Government expenditure on education, total (% of GDP)",2013,3.6081300000000005,0.782
2621536,Sierra Leone,"Literacy rate, adult total (% of people ages 15 and above)",2013,32.42617,0.426
2622040,Sierra Leone,"Government expenditure on education, total (% of GDP)",2013,2.37981,0.426
2622454,Singapore,"Literacy rate, adult total (% of people ages 15 and above)",2013,96.54808,0.923
2622900,Singapore,"Government expenditure on education, total (% of GDP)",2013,2.8976900000000003,0.923
2623759,Slovenia,"Government expenditure on education, total (% of GDP)",2013,5.437819999999999,0.884
2623804,Slovenia,Labor force with advanced education (% of total working-age population with advanced education),2013,77.2387008666992,0.884
2623807,Slovenia,Labor force with basic education (% of total working-age population with basic education),2013,29.255800247192397,0.884
2623810,Slovenia,Labor force with intermediate education (% of total working-age population with intermediate education),2013,60.7757987976074,0.884
2624566,Solomon Islands,Labor force with advanced education (% of total working-age population with advanced education),2013,94.6561965942383,0.55
2624569,Solomon Islands,Labor force with basic education (% of total working-age population with basic education),2013,91.83200073242192,0.55
2624572,Solomon Islands,Labor force with intermediate education (% of total working-age population with intermediate education),2013,91.6775970458984,0.55
2625456,South Africa,"Government expenditure on education, total (% of GDP)",2013,6.01354,0.683
2625492,South Africa,Labor force with advanced education (% of total working-age population with advanced education),2013,84.697998046875,0.683
2625495,South Africa,Labor force with basic education (% of total working-age population with basic education),2013,44.8353996276855,0.683
2625498,South Africa,Labor force with intermediate education (% of total working-age population with intermediate education),2013,68.1821975708008,0.683
2625850,Spain,"Literacy rate, adult total (% of people ages 15 and above)",2013,98.07913,0.875
2626355,Spain,"Government expenditure on education, total (% of GDP)",2013,4.32834,0.875
2626400,Spain,Labor force with advanced education (% of total working-age population with advanced education),2013,81.9802017211914,0.875
2626403,Spain,Labor force with basic education (% of total working-age population with basic education),2013,46.9458999633789,0.875
2626406,Spain,Labor force with intermediate education (% of total working-age population with intermediate education),2013,69.2692031860352,0.875
2627314,Sri Lanka,"Government expenditure on education, total (% of GDP)",2013,1.62107,0.765
2627345,Sri Lanka,Labor force with advanced education (% of total working-age population with advanced education),2013,82.74659729003909,0.765
2627348,Sri Lanka,Labor force with basic education (% of total working-age population with basic education),2013,54.630500793457,0.765
2627351,Sri Lanka,Labor force with intermediate education (% of total working-age population with intermediate education),2013,51.700901031494105,0.765
2629779,Sweden,"Government expenditure on education, total (% of GDP)",2013,7.70949,0.927
2629827,Sweden,Labor force with advanced education (% of total working-age population with advanced education),2013,83.25160217285159,0.927
2629830,Sweden,Labor force with basic education (% of total working-age population with basic education),2013,46.4234008789063,0.927
2629833,Sweden,Labor force with intermediate education (% of total working-age population with intermediate education),2013,77.7602005004883,0.927
2630679,Switzerland,"Government expenditure on education, total (% of GDP)",2013,5.0404800000000005,0.938
2630721,Switzerland,Labor force with advanced education (% of total working-age population with advanced education),2013,81.34010314941409,0.938
2630724,Switzerland,Labor force with basic education (% of total working-age population with basic education),2013,50.3036003112793,0.938
2630727,Switzerland,Labor force with intermediate education (% of total working-age population with intermediate education),2013,66.8968963623047,0.938
2631924,Thailand,"Literacy rate, adult total (% of people ages 15 and above)",2013,93.70206999999999,0.731
2632485,Thailand,"Government expenditure on education, total (% of GDP)",2013,4.12402,0.731
2632538,Thailand,Labor force with advanced education (% of total working-age population with advanced education),2013,86.6912002563477,0.731
2632541,Thailand,Labor force with basic education (% of total working-age population with basic education),2013,71.84449768066409,0.731
2632544,Thailand,Labor force with intermediate education (% of total working-age population with intermediate education),2013,73.9549026489258,0.731
2633445,Timor-Leste,"Government expenditure on education, total (% of GDP)",2013,1.39981,0.613
2633470,Timor-Leste,Labor force with advanced education (% of total working-age population with advanced education),2013,62.463199615478494,0.613
2633473,Timor-Leste,Labor force with basic education (% of total working-age population with basic education),2013,27.507299423217802,0.613
2633476,Timor-Leste,Labor force with intermediate education (% of total working-age population with intermediate education),2013,40.127899169921896,0.613
2634342,Togo,"Government expenditure on education, total (% of GDP)",2013,4.42365,0.49
2635789,Trinidad and Tobago,Labor force with advanced education (% of total working-age population with advanced education),2013,72.49510192871091,0.787
2635792,Trinidad and Tobago,Labor force with basic education (% of total working-age population with basic education),2013,46.63130187988279,0.787
2635795,Trinidad and Tobago,Labor force with intermediate education (% of total working-age population with intermediate education),2013,73.8920974731445,0.787
2636649,Tunisia,Labor force with advanced education (% of total working-age population with advanced education),2013,63.4906005859375,0.725
2636652,Tunisia,Labor force with basic education (% of total working-age population with basic education),2013,52.637298583984396,0.725
2636655,Tunisia,Labor force with intermediate education (% of total working-age population with intermediate education),2013,52.75830078125,0.725
2637025,Turkey,"Literacy rate, adult total (% of people ages 15 and above)",2013,95.25666,0.781
2637664,Turkey,Labor force with advanced education (% of total working-age population with advanced education),2013,79.1811981201172,0.781
2637667,Turkey,Labor force with basic education (% of total working-age population with basic education),2013,49.3193016052246,0.781
